PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
295,0,3,"Mineff, Mr. Ivan",male,27,0,0,349233,7.8958,G17,S
296,0,1,"Lewy, Mr. Ervin G",male,62,0,0,PC 17612,27.7208,B5,C
297,0,3,"Hanna, Mr. Mansour",male,59.3,0,0,2693,7.2292,B4,C
298,0,1,"Allison, Miss. Helen Loraine",female,38.7,1,2,113781,151.55,C43,S
299,1,1,"Saalfeld, Mr. Adolphe",male,69,0,0,19988,30.5,C24,S
300,1,1,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",female,48,0,1,PC 17558,247.5208,A51,C
301,1,3,"Kelly, Miss. Anna Katherine ""Annie Kate""",female,57.3,0,0,9234,7.75,G68,Q
302,1,3,"McCoy, Mr. Bernard",male,55.3,2,0,367226,23.25,C28,Q
303,0,3,"Johnson, Mr. William Cahoone Jr",male,58,0,0,LINE,0,A95,S
304,1,2,"Keane, Miss. Nora A",female,54,0,0,226593,12.35,E35,Q
305,0,3,"Williams, Mr. Howard Hugh ""Harry""",male,71.7,0,0,A/5 2466,8.05,C67,S
306,1,1,"Allison, Master. Hudson Trevor",male,61,1,2,113781,151.55,A88,S
307,1,1,"Fleming, Miss. Margaret",female,25,0,0,17421,110.8833,C82,C
308,1,1,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",female,72.7,1,0,PC 17758,108.9,B8,C
309,0,2,"Abelson, Mr. Samuel",male,63,1,0,P/PP 3381,24,A61,C
310,1,1,"Francatelli, Miss. Laura Mabel",female,70,0,0,PC 17485,56.9292,D53,C
311,1,1,"Hays, Miss. Margaret Bechstein",female,49.1,0,0,11767,83.1583,E29,C
312,1,1,"Ryerson, Miss. Emily Borie",female,61,2,2,PC 17608,262.375,E95,C
313,0,2,"Lahtinen, Mrs. William (Anna Sylfven)",female,41.9,1,1,250651,26,E57,S
314,0,3,"Hendekovic, Mr. Ignjac",male,68.3,0,0,349243,7.8958,D76,S
315,0,2,"Hart, Mr. Benjamin",male,71.1,1,1,F.C.C. 13529,26.25,C75,S
316,1,3,"Nilsson, Miss. Helmina Josefina",female,46,0,0,347470,7.8542,B23,S
317,1,2,"Kantor, Mrs. Sinai (Miriam Sternin)",female,61.3,1,0,244367,26,F99,S
318,0,2,"Moraweck, Dr. Ernest",male,65.3,0,0,29011,14,A8,S
319,1,1,"Wick, Miss. Mary Natalie",female,60,0,2,36928,164.8667,A25,S
320,1,1,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",female,33,1,1,16966,134.5,D35,C
321,0,3,"Dennis, Mr. Samuel",male,28,0,0,A/5 21172,7.25,B85,S
322,0,3,"Danoff, Mr. Yoto",male,50.1,0,0,349219,7.8958,D14,S
323,1,2,"Slayter, Miss. Hilda Mary",female,64,0,0,234818,12.35,F30,Q
324,1,2,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",female,27,1,1,248738,29,E56,S
325,0,3,"Sage, Mr. George John Jr",male,26.6,8,2,CA. 2343,69.55,C1,S
326,1,1,"Young, Miss. Marie Grice",female,48.1,0,0,PC 17760,135.6333,A14,C
327,0,3,"Nysveen, Mr. Johan Hansen",male,62.2,0,0,345364,6.2375,A31,S
328,1,2,"Ball, Mrs. (Ada E Hall)",female,59.4,0,0,28551,13,E92,S
329,1,3,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,70,1,1,363291,20.525,F44,S
330,1,1,"Hippach, Miss. Jean Gertrude",female,65,0,1,111361,57.9792,E69,C
331,1,3,"McCoy, Miss. Agnes",female,33,2,0,367226,23.25,G99,Q
332,0,1,"Partner, Mr. Austen",male,51.4,0,0,113043,28.5,G33,S
333,0,1,"Graham, Mr. George Edward",male,35,0,1,PC 17582,153.4625,F78,S
334,0,3,"Vander Planke, Mr. Leo Edmondus",male,64.3,2,0,345764,18,D7,S
335,1,1,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",female,28.7,1,0,PC 17611,133.65,B9,S
336,0,3,"Denkoff, Mr. Mitto",male,50,0,0,349225,7.8958,G29,S
337,0,1,"Pears, Mr. Thomas Clinton",male,44,1,0,113776,66.6,B97,S
338,1,1,"Burns, Miss. Elizabeth Margaret",female,35,0,0,16966,134.5,G52,C
339,1,3,"Dahl, Mr. Karl Edwart",male,36.1,0,0,7598,8.05,D13,S
340,0,1,"Blackwell, Mr. Stephen Weart",male,47,0,0,113784,35.5,F39,S
341,1,2,"Navratil, Master. Edmond Roger",male,47.3,1,1,230080,26,A55,S
342,1,1,"Fortune, Miss. Alice Elizabeth",female,51.9,3,2,19950,263,A60,S
343,0,2,"Collander, Mr. Erik Gustaf",male,27,0,0,248740,13,G66,S
344,0,2,"Sedgwick, Mr. Charles Frederick Waddington",male,62,0,0,244361,13,E9,S
345,0,2,"Fox, Mr. Stanley Hubert",male,68,0,0,229236,13,B95,S
346,1,2,"Brown, Miss. Amelia ""Mildred""",female,73,0,0,248733,13,A88,S
347,1,2,"Smith, Miss. Marion Elsie",female,51,0,0,31418,13,C21,S
348,1,3,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,52,1,0,386525,16.1,E54,S
349,1,3,"Coutts, Master. William Loch ""William""",male,51,1,1,C.A. 37671,15.9,B29,S
350,0,3,"Dimic, Mr. Jovan",male,29.3,0,0,315088,8.6625,D72,S
351,0,3,"Odahl, Mr. Nils Martin",male,28,0,0,7267,9.225,A40,S
352,0,1,"Williams-Lambert, Mr. Fletcher Fellows",male,45.2,0,0,113510,35,G1,S
353,0,3,"Elias, Mr. Tannous",male,46,1,1,2695,7.2292,F100,C
354,0,3,"Arnold-Franchi, Mr. Josef",male,74,1,0,349237,17.8,A36,S
355,0,3,"Yousif, Mr. Wazli",male,64,0,0,2647,7.225,A19,C
356,0,3,"Vanden Steen, Mr. Leo Peter",male,47.1,0,0,345783,9.5,G1,S
357,1,1,"Bowerman, Miss. Elsie Edith",female,35.2,0,1,113505,55,F21,S
358,0,2,"Funk, Miss. Annie Clemmer",female,69,0,0,237671,13,G4,S
359,1,3,"McGovern, Miss. Mary",female,68.9,0,0,330931,7.8792,G1,Q
360,1,3,"Mockler, Miss. Helen Mary ""Ellie""",female,36.8,0,0,330980,7.8792,B16,Q
361,0,3,"Skoog, Mr. Wilhelm",male,35.4,1,4,347088,27.9,G37,S
362,0,2,"del Carlo, Mr. Sebastiano",male,52,1,0,SC/PARIS 2167,27.7208,G67,C
363,0,3,"Barbara, Mrs. (Catherine David)",female,47.8,0,1,2691,14.4542,F32,C
364,0,3,"Asim, Mr. Adola",male,55,0,0,SOTON/O.Q. 3101310,7.05,G71,S
365,0,3,"O'Brien, Mr. Thomas",male,63,1,0,370365,15.5,D46,Q
366,0,3,"Adahl, Mr. Mauritz Nils Martin",male,63.7,0,0,C 7076,7.25,B55,S
367,1,1,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",female,74.3,1,0,110813,75.25,E8,C
368,1,3,"Moussa, Mrs. (Mantoura Boulos)",female,46.9,0,0,2626,7.2292,E86,C
369,1,3,"Jermyn, Miss. Annie",female,32,0,0,14313,7.75,B34,Q
370,1,1,"Aubart, Mme. Leontine Pauline",female,31.3,0,0,PC 17477,69.3,C71,C
371,1,1,"Harder, Mr. George Achilles",male,43,1,0,11765,55.4417,A71,C
372,0,3,"Wiklund, Mr. Jakob Alfred",male,73,1,0,3101267,6.4958,D64,S
373,0,3,"Beavan, Mr. William Thomas",male,58.7,0,0,323951,8.05,E66,S
374,0,1,"Ringhini, Mr. Sante",male,46.5,0,0,PC 17760,135.6333,G98,C
375,0,3,"Palsson, Miss. Stina Viola",female,33,3,1,349909,21.075,B87,S
376,1,1,"Meyer, Mrs. Edgar Joseph (Leila Saks)",female,47,1,0,PC 17604,82.1708,D96,C
377,1,3,"Landergren, Miss. Aurora Adelia",female,37.1,0,0,C 7077,7.25,G64,S
378,0,1,"Widener, Mr. Harry Elkins",male,58.6,0,2,113503,211.5,F44,C
379,0,3,"Betros, Mr. Tannous",male,66.7,0,0,2648,4.0125,D82,C
380,0,3,"Gustafsson, Mr. Karl Gideon",male,63,0,0,347069,7.775,C67,S
381,1,1,"Bidois, Miss. Rosalie",female,65,0,0,PC 17757,227.525,A51,C
382,1,3,"Nakid, Miss. Maria (""Mary"")",female,49.2,0,2,2653,15.7417,B27,C
383,0,3,"Tikkanen, Mr. Juho",male,55,0,0,STON/O 2. 3101293,7.925,E72,S
384,1,1,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",female,39,1,0,113789,52,F15,S
385,0,3,"Plotcharsky, Mr. Vasil",male,65,0,0,349227,7.8958,B41,S
386,0,2,"Davies, Mr. Charles Henry",male,44.5,0,0,S.O.C. 14879,73.5,B94,S
387,0,3,"Goodwin, Master. Sidney Leonard",male,57,5,2,CA 2144,46.9,D41,S
388,1,2,"Buss, Miss. Kate",female,34.4,0,0,27849,13,D29,S
389,0,3,"Sadlier, Mr. Matthew",male,53,0,0,367655,7.7292,F52,Q
390,1,2,"Lehmann, Miss. Bertha",female,35,0,0,SC 1748,12,D76,C
391,1,1,"Carter, Mr. William Ernest",male,50,1,2,113760,120,A5,S
392,1,3,"Jansson, Mr. Carl Olof",male,68,0,0,350034,7.7958,C76,S
393,0,3,"Gustafsson, Mr. Johan Birger",male,50,2,0,3101277,7.925,G35,S
394,1,1,"Newell, Miss. Marjorie",female,49,1,0,35273,113.275,B96,C
395,1,3,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,30.3,0,2,PP 9549,16.7,E73,S
396,0,3,"Johansson, Mr. Erik",male,35,0,0,350052,7.7958,F56,S
397,0,3,"Olsson, Miss. Elina",female,35,0,0,350407,7.8542,B95,S
398,0,2,"McKane, Mr. Peter David",male,46,0,0,28403,26,D41,S
399,0,2,"Pain, Dr. Alfred",male,59.5,0,0,244278,10.5,F71,S
400,1,2,"Trout, Mrs. William H (Jessie L)",female,26,0,0,240929,12.65,E15,S
401,1,3,"Niskanen, Mr. Juha",male,33,0,0,STON/O 2. 3101289,7.925,A97,S
402,0,3,"Adams, Mr. John",male,67,0,0,341826,8.05,F85,S
403,0,3,"Jussila, Miss. Mari Aina",female,29,1,0,4137,9.825,A74,S
404,0,3,"Hakkarainen, Mr. Pekka Pietari",male,48.5,1,0,STON/O2. 3101279,15.85,D46,S
405,0,3,"Oreskovic, Miss. Marija",female,59,0,0,315096,8.6625,D28,S
406,0,2,"Gale, Mr. Shadrach",male,73,1,0,28664,21,F59,S
407,0,3,"Widegren, Mr. Carl/Charles Peter",male,37.5,0,0,347064,7.75,G43,S
408,1,2,"Richards, Master. William Rowe",male,50.6,1,1,29106,18.75,G15,S
409,0,3,"Birkeland, Mr. Hans Martin Monsen",male,44.3,0,0,312992,7.775,D95,S
410,0,3,"Lefebre, Miss. Ida",female,64.2,3,1,4133,25.4667,A49,S
411,0,3,"Sdycoff, Mr. Todor",male,49.9,0,0,349222,7.8958,E48,S
412,0,3,"Hart, Mr. Henry",male,51,0,0,394140,6.8583,A39,Q
413,1,1,"Minahan, Miss. Daisy E",female,63,1,0,19928,90,A91,Q
414,0,2,"Cunningham, Mr. Alfred Fleming",male,57.4,0,0,239853,0,B73,S
415,1,3,"Sundman, Mr. Johan Julian",male,59,0,0,STON/O 2. 3101269,7.925,G66,S
416,0,3,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,36,0,0,343095,8.05,C45,S
417,1,2,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",female,49,1,1,28220,32.5,C96,S
418,1,2,"Silven, Miss. Lyyli Karoliina",female,66.6,0,2,250652,13,A94,S
419,0,2,"Matthews, Mr. William John",male,39.2,0,0,28228,13,A22,S
420,0,3,"Van Impe, Miss. Catharina",female,33,0,2,345773,24.15,B90,S
421,0,3,"Gheorgheff, Mr. Stanio",male,52,0,0,349254,7.8958,D13,C
422,0,3,"Charters, Mr. David",male,57,0,0,A/5. 13032,7.7333,C78,Q
423,0,3,"Zimmerman, Mr. Leo",male,37,0,0,315082,7.875,A34,S
424,0,3,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,25.4,1,1,347080,14.4,A64,S
425,0,3,"Rosblom, Mr. Viktor Richard",male,34,1,1,370129,20.2125,F89,S
426,0,3,"Wiseman, Mr. Phillippe",male,44,0,0,A/4. 34244,7.25,A78,S
427,1,2,"Clarke, Mrs. Charles V (Ada Maria Winfield)",female,26,1,0,2003,26,D98,S
428,1,2,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,56.2,0,0,250655,26,F27,S
429,0,3,"Flynn, Mr. James",male,58.3,0,0,364851,7.75,D47,Q
430,1,3,"Pickard, Mr. Berk (Berk Trembisky)",male,28,0,0,SOTON/O.Q. 392078,8.05,A2,S
431,1,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,65.3,0,0,110564,26.55,F9,S
432,1,3,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,35,1,0,376564,16.1,F97,S
433,1,2,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",female,35,1,0,SC/AH 3085,26,G37,S
434,0,3,"Kallio, Mr. Nikolai Erland",male,72.8,0,0,STON/O 2. 3101274,7.125,G30,S
435,0,1,"Silvey, Mr. William Baird",male,38,1,0,13507,55.9,G50,S
436,1,1,"Carter, Miss. Lucile Polk",female,74.1,1,2,113760,120,G53,S
437,0,3,"Ford, Miss. Doolina Margaret ""Daisy""",female,49.4,2,2,W./C. 6608,34.375,F38,S
438,1,2,"Richards, Mrs. Sidney (Emily Hocking)",female,67.3,2,3,29106,18.75,C17,S
439,0,1,"Fortune, Mr. Mark",male,64.9,1,4,19950,263,E59,S
440,0,2,"Kvillner, Mr. Johan Henrik Johannesson",male,51,0,0,C.A. 18723,10.5,A57,S
441,1,2,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",female,51.1,1,1,F.C.C. 13529,26.25,A68,S
442,0,3,"Hampe, Mr. Leon",male,63.9,0,0,345769,9.5,G8,S
443,0,3,"Petterson, Mr. Johan Emil",male,57.2,1,0,347076,7.775,A49,S
444,1,2,"Reynaldo, Ms. Encarnacion",female,48.2,0,0,230434,13,A8,S
445,1,3,"Johannesen-Bratthammer, Mr. Bernt",male,31,0,0,65306,8.1125,D30,S
446,1,1,"Dodge, Master. Washington",male,31,0,2,33638,81.8583,B18,S
447,1,2,"Mellinger, Miss. Madeleine Violet",female,70.9,0,1,250644,19.5,E37,S
448,1,1,"Seward, Mr. Frederic Kimber",male,71,0,0,113794,26.55,B73,S
449,1,3,"Baclini, Miss. Marie Catherine",female,26,2,1,2666,19.2583,B75,C
450,1,1,"Peuchen, Major. Arthur Godfrey",male,35,0,0,113786,30.5,G77,S
451,0,2,"West, Mr. Edwy Arthur",male,59,1,2,C.A. 34651,27.75,C67,S
452,0,3,"Hagland, Mr. Ingvald Olai Olsen",male,65,1,0,65303,19.9667,G100,S
453,0,1,"Foreman, Mr. Benjamin Laventall",male,60,0,0,113051,27.75,G41,C
454,1,1,"Goldenberg, Mr. Samuel L",male,71,1,0,17453,89.1042,E85,C
455,0,3,"Peduzzi, Mr. Joseph",male,56,0,0,A/5 2817,8.05,F16,S
456,1,3,"Jalsevac, Mr. Ivan",male,34,0,0,349240,7.8958,F55,C
457,0,1,"Millet, Mr. Francis Davis",male,28,0,0,13509,26.55,G8,S
458,1,1,"Kenyon, Mrs. Frederick R (Marion)",female,46,1,0,17464,51.8625,F10,S
459,1,2,"Toomey, Miss. Ellen",female,66,0,0,F.C.C. 13531,10.5,G27,S
460,0,3,"O'Connor, Mr. Maurice",male,68,0,0,371060,7.75,E33,Q
461,1,1,"Anderson, Mr. Harry",male,47.8,0,0,19952,26.55,F92,S
462,0,3,"Morley, Mr. William",male,38,0,0,364506,8.05,C54,S
463,0,1,"Gee, Mr. Arthur H",male,51.3,0,0,111320,38.5,C50,S
464,0,2,"Milling, Mr. Jacob Christian",male,32.5,0,0,234360,13,E97,S
465,0,3,"Maisner, Mr. Simon",male,62,0,0,A/S 2816,8.05,D66,S
466,0,3,"Goncalves, Mr. Manuel Estanslas",male,62,0,0,SOTON/O.Q. 3101306,7.05,G74,S
467,0,2,"Campbell, Mr. William",male,69.9,0,0,239853,0,C9,S
468,0,1,"Smart, Mr. John Montgomery",male,58,0,0,113792,26.55,E2,S
469,0,3,"Scanlan, Mr. James",male,26,0,0,36209,7.725,F9,Q
470,1,3,"Baclini, Miss. Helene Barbara",female,67.7,2,1,2666,19.2583,G61,C
471,0,3,"Keefe, Mr. Arthur",male,54,0,0,323592,7.25,E97,S
472,0,3,"Cacic, Mr. Luka",male,60,0,0,315089,8.6625,A54,S
473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,31,1,2,C.A. 34651,27.75,C81,S
474,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,33.3,0,0,SC/AH Basle 541,13.7917,A26,C
475,0,3,"Strandberg, Miss. Ida Sofia",female,72,0,0,7553,9.8375,D64,S
476,0,1,"Clifford, Mr. George Quincy",male,30,0,0,110465,52,A27,S
477,0,2,"Renouf, Mr. Peter Henry",male,57,1,0,31027,21,G38,S
478,0,3,"Braund, Mr. Lewis Richard",male,27.5,1,0,3460,7.0458,F2,S
479,0,3,"Karlsson, Mr. Nils August",male,39.3,0,0,350060,7.5208,D10,S
480,1,3,"Hirvonen, Miss. Hildur E",female,57,0,1,3101298,12.2875,D94,S
481,0,3,"Goodwin, Master. Harold Victor",male,32,5,2,CA 2144,46.9,F13,S
482,0,2,"Frost, Mr. Anthony Wood ""Archie""",male,74.2,0,0,239854,0,A76,S
483,0,3,"Rouse, Mr. Richard Henry",male,50,0,0,A/5 3594,8.05,E28,S
484,1,3,"Turkula, Mrs. (Hedwig)",female,35.2,0,0,4134,9.5875,C2,S
485,1,1,"Bishop, Mr. Dickinson H",male,38,1,0,11967,91.0792,B12,C
486,0,3,"Lefebre, Miss. Jeannie",female,46.9,3,1,4133,25.4667,E35,S
487,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,32,1,0,19943,90,F8,S
488,0,1,"Kent, Mr. Edward Austin",male,57.1,0,0,11771,29.7,F52,C
489,0,3,"Somerton, Mr. Francis William",male,71.7,0,0,A.5. 18509,8.05,E8,S
490,1,3,"Coutts, Master. Eden Leslie ""Neville""",male,63.7,1,1,C.A. 37671,15.9,G100,S
491,0,3,"Hagland, Mr. Konrad Mathias Reiersen",male,47,1,0,65304,19.9667,A6,S
492,0,3,"Windelov, Mr. Einar",male,67,0,0,SOTON/OQ 3101317,7.25,C22,S
493,0,1,"Molson, Mr. Harry Markland",male,72.3,0,0,113787,30.5,E86,S
494,0,1,"Artagaveytia, Mr. Ramon",male,68,0,0,PC 17609,49.5042,C39,C
495,0,3,"Stanley, Mr. Edward Roland",male,72,0,0,A/4 45380,8.05,F98,S
496,0,3,"Yousseff, Mr. Gerious",male,64,0,0,2627,14.4583,C80,C
497,1,1,"Eustis, Miss. Elizabeth Mussey",female,58,1,0,36947,78.2667,G5,C
498,0,3,"Shellard, Mr. Frederick William",male,65,0,0,C.A. 6212,15.1,A20,S
499,0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,31,1,2,113781,151.55,A58,S
500,0,3,"Svensson, Mr. Olof",male,29.8,0,0,350035,7.7958,F56,S
501,0,3,"Calic, Mr. Petar",male,66,0,0,315086,8.6625,B94,S
502,0,3,"Canavan, Miss. Mary",female,63,0,0,364846,7.75,D32,Q
503,0,3,"O'Sullivan, Miss. Bridget Mary",female,46,0,0,330909,7.6292,C54,Q
504,0,3,"Laitinen, Miss. Kristina Sofia",female,47,0,0,4135,9.5875,B13,S
505,1,1,"Maioni, Miss. Roberta",female,61,0,0,110152,86.5,B95,S
506,0,1,"Penasco y Castellana, Mr. Victor de Satode",male,28,1,0,PC 17758,108.9,F18,C
507,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",female,75,0,2,26360,26,A88,S
508,1,1,"Bradley, Mr. George (""George Arthur Brayton"")",male,46,0,0,111427,26.55,B13,S
509,0,3,"Olsen, Mr. Henry Margido",male,73,0,0,C 4001,22.525,C30,S
510,1,3,"Lang, Mr. Fang",male,39,0,0,1601,56.4958,D60,S
511,1,3,"Daly, Mr. Eugene Patrick",male,44.1,0,0,382651,7.75,G74,Q
512,0,3,"Webber, Mr. James",male,50.6,0,0,SOTON/OQ 3101316,8.05,A99,S
513,1,1,"McGough, Mr. James Robert",male,73,0,0,PC 17473,26.2875,D52,S
514,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,28.9,1,0,PC 17603,59.4,B76,C
515,0,3,"Coleff, Mr. Satio",male,69,0,0,349209,7.4958,A97,S
516,0,1,"Walker, Mr. William Anderson",male,40,0,0,36967,34.0208,D23,S
517,1,2,"Lemore, Mrs. (Amelia Milley)",female,53,0,0,C.A. 34260,10.5,G57,S
518,0,3,"Ryan, Mr. Patrick",male,49.8,0,0,371110,24.15,A84,Q
519,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,72,1,0,226875,26,A93,S
520,0,3,"Pavlovic, Mr. Stefo",male,35.5,0,0,349242,7.8958,B78,S
521,1,1,"Perreault, Miss. Anne",female,46.1,0,0,12749,93.5,E92,S
522,0,3,"Vovk, Mr. Janko",male,57,0,0,349252,7.8958,C17,S
523,0,3,"Lahoud, Mr. Sarkis",male,45,0,0,2624,7.225,E18,C
524,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,61.5,0,1,111361,57.9792,G54,C
525,0,3,"Kassem, Mr. Fared",male,62,0,0,2700,7.2292,C89,C
526,0,3,"Farrell, Mr. James",male,33,0,0,367232,7.75,D71,Q
527,1,2,"Ridsdale, Miss. Lucy",female,53.1,0,0,W./C. 14258,10.5,F26,S
528,0,1,"Farthing, Mr. John",male,55.2,0,0,PC 17483,221.7792,G79,S
529,0,3,"Salonen, Mr. Johan Werner",male,30.9,0,0,3101296,7.925,E45,S
530,0,2,"Hocking, Mr. Richard George",male,59.6,2,1,29104,11.5,C70,S
531,1,2,"Quick, Miss. Phyllis May",female,29,1,1,26360,26,B29,S
532,0,3,"Toufik, Mr. Nakli",male,63,0,0,2641,7.2292,F64,C
533,0,3,"Elias, Mr. Joseph Jr",male,61,1,1,2690,7.2292,G81,C
534,1,3,"Peter, Mrs. Catherine (Catherine Rizk)",female,73,0,2,2668,22.3583,C89,C
535,0,3,"Cacic, Miss. Marija",female,38,0,0,315084,8.6625,F43,S
536,1,2,"Hart, Miss. Eva Miriam",female,55.7,0,2,F.C.C. 13529,26.25,E93,S
537,0,1,"Butt, Major. Archibald Willingham",male,53,0,0,113050,26.55,B52,S
538,1,1,"LeRoy, Miss. Bertha",female,71,0,0,PC 17761,106.425,D98,C
539,0,3,"Risien, Mr. Samuel Beard",male,47,0,0,364498,14.5,E38,S
540,1,1,"Frolicher, Miss. Hedwig Margaritha",female,31.7,0,2,13568,49.5,C31,C
541,1,1,"Crosby, Miss. Harriet R",female,33,0,2,WE/P 5735,71,E60,S
542,0,3,"Andersson, Miss. Ingeborg Constanzia",female,69,4,2,347082,31.275,D14,S
543,0,3,"Andersson, Miss. Sigrid Elisabeth",female,47,4,2,347082,31.275,E18,S
544,1,2,"Beane, Mr. Edward",male,58,1,0,2908,26,E10,S
545,0,1,"Douglas, Mr. Walter Donald",male,67,1,0,PC 17761,106.425,C48,C
546,0,1,"Nicholson, Mr. Arthur Ernest",male,49.4,0,0,693,26,E45,S
547,1,2,"Beane, Mrs. Edward (Ethel Clarke)",female,73.3,1,0,2908,26,B63,S
548,1,2,"Padro y Manent, Mr. Julian",male,51,0,0,SC/PARIS 2146,13.8625,G96,C
549,0,3,"Goldsmith, Mr. Frank John",male,56.2,1,1,363291,20.525,F36,S
550,1,2,"Davies, Master. John Morgan Jr",male,28,1,1,C.A. 33112,36.75,C84,S
551,1,1,"Thayer, Mr. John Borland Jr",male,45,0,2,17421,110.8833,F91,C
552,0,2,"Sharp, Mr. Percival James R",male,71.1,0,0,244358,26,A27,S
553,0,3,"O'Brien, Mr. Timothy",male,34,0,0,330979,7.8292,D19,Q
554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",male,43,0,0,2620,7.225,C21,C
555,1,3,"Ohman, Miss. Velin",female,73,0,0,347085,7.775,B21,S
556,0,1,"Wright, Mr. George",male,73.7,0,0,113807,26.55,G13,S
557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,70,1,0,11755,39.6,B23,C
558,0,1,"Robbins, Mr. Victor",male,67.1,0,0,PC 17757,227.525,G73,C
559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,70.9,1,1,110413,79.65,A85,S
560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,55.8,1,0,345572,17.4,D29,S
561,0,3,"Morrow, Mr. Thomas Rowan",male,33,0,0,372622,7.75,D67,Q
562,0,3,"Sivic, Mr. Husein",male,52.6,0,0,349251,7.8958,E66,S
563,0,2,"Norman, Mr. Robert Douglas",male,32,0,0,218629,13.5,G99,S
564,0,3,"Simmons, Mr. John",male,32.1,0,0,SOTON/OQ 392082,8.05,A17,S
565,0,3,"Meanwell, Miss. (Marion Ogden)",female,46.3,0,0,SOTON/O.Q. 392087,8.05,G79,S
566,0,3,"Davies, Mr. Alfred J",male,30.4,2,0,A/4 48871,24.15,E19,S
567,0,3,"Stoytcheff, Mr. Ilia",male,50.6,0,0,349205,7.8958,F3,S
568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,67.6,0,4,349909,21.075,E57,S
569,0,3,"Doharr, Mr. Tannous",male,71.8,0,0,2686,7.2292,D72,C
570,1,3,"Jonsson, Mr. Carl",male,58.3,0,0,350417,7.8542,C73,S
571,1,2,"Harris, Mr. George",male,55,0,0,S.W./PP 752,10.5,F77,S
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,64.6,2,0,11769,51.4792,F38,S
573,1,1,"Flynn, Mr. John Irwin (""Irving"")",male,75,0,0,PC 17474,26.3875,A41,S
574,1,3,"Kelly, Miss. Mary",female,73,0,0,14312,7.75,E49,Q
575,0,3,"Rush, Mr. Alfred George John",male,64,0,0,A/4. 20589,8.05,E75,S
576,0,3,"Patchett, Mr. George",male,29,0,0,358585,14.5,A89,S
577,1,2,"Garside, Miss. Ethel",female,48.2,0,0,243880,13,E90,S
578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",female,25.1,1,0,13507,55.9,F52,S
579,0,3,"Caram, Mrs. Joseph (Maria Elias)",female,41,1,0,2689,14.4583,E64,C
580,1,3,"Jussila, Mr. Eiriik",male,54,0,0,STON/O 2. 3101286,7.925,E81,S
581,1,2,"Christy, Miss. Julie Rachel",female,26.1,1,1,237789,30,A42,S
582,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,68,1,1,17421,110.8833,C90,C
583,0,2,"Downton, Mr. William James",male,60,0,0,28403,26,E47,S
584,0,1,"Ross, Mr. John Hugo",male,30,0,0,13049,40.125,D98,C
585,0,3,"Paulner, Mr. Uscher",male,61,0,0,3411,8.7125,D57,C
586,1,1,"Taussig, Miss. Ruth",female,60.1,0,2,110413,79.65,E9,S
587,0,2,"Jarvis, Mr. John Denzil",male,66.5,0,0,237565,15,C27,S
588,1,1,"Frolicher-Stehli, Mr. Maxmillian",male,56.2,1,1,13567,79.2,C67,C
589,0,3,"Gilinski, Mr. Eliezer",male,70,0,0,14973,8.05,A16,S
590,0,3,"Murdlin, Mr. Joseph",male,69,0,0,A./5. 3235,8.05,A38,S
